#Masse - Plot 0	Amplitude (V) - Plot 0	scangeschwindigkeit: 3 s/amu druck: 9.4 E -06 ausgangsdruck: 1.0 E -5 mbar
35,9638	0,0112925	
35,9638	0,0112925	
35,9935	-0,00222384	
35,9935	-0,00222384	
36,0229	-0,0182527	
36,0229	-0,0182527	
36,0523	-0,0181363	
36,0523	-0,0181363	
36,0818	-0,00956374	
36,0818	-0,00956374	
36,1121	-0,00571917	
36,1121	-0,00571917	
36,1409	0,0100152	
36,1409	0,0100152	
36,1706	-0,0196552	
36,1706	-0,0196552	
36,1998	0,00505737	
36,1998	0,00505737	
36,2301	0,0156177	
36,2301	0,0156177	
36,2591	0,0408269	
36,2591	0,0408269	
36,2887	-0,00443177	
36,2887	-0,00443177	
36,3181	-0,00211851	
36,3181	-0,00211851	
36,3478	0,00896456	
36,3478	0,00896456	
36,3779	0,0187084	
36,3779	0,0187084	
36,4075	0,0324892	
36,4075	0,0324892	
36,4373	0,0147741	
36,4373	0,0147741	
36,4672	-0,00882287	
36,4672	-0,00882287	
36,4962	0,00586575	
36,4962	0,00586575	
36,5255	0,0116959	
36,5255	0,0116959	
36,5557	0,027171	
36,5557	0,027171	
36,5854	0,0128473	
36,5854	0,0128473	
36,6144	-0,00538688	
36,6144	-0,00538688	
36,6438	0,0173861	
36,6438	0,0173861	
36,6731	0,0136071	
36,6731	0,0136071	
36,7031	-0,0018759	
36,7031	-0,0018759	
36,7327	-0,0303857	
36,7327	-0,0303857	
