#Masse - Plot 0	Amplitude (V) - Plot 0	scangeschw: 10 s/amu druck 1.1 E-5 mbar
16,7971	0,00938945	
16,8274	0,0125822	
16,8274	0,0125822	
16,8566	0,0328951	
16,8566	0,0328951	
16,8859	0,0243305	
16,8859	0,0243305	
16,9161	0,0467431	
16,9161	0,0467431	
16,9456	0,0521242	
16,9456	0,0521242	
16,975	0,0560258	
16,975	0,0560258	
17,0052	0,0812461	
17,0052	0,0812461	
17,0345	0,0845621	
17,0345	0,0845621	
17,0638	0,0694496	
17,0638	0,0694496	
17,0935	0,0713774	
17,0935	0,0713774	
17,1231	0,0825407	
17,1231	0,0825407	
17,1532	0,0818471	
17,1532	0,0818471	
17,1826	0,0865274	
17,1826	0,0865274	
17,2117	0,0901428	
17,2117	0,0901428	
17,2412	0,0816309	
17,2412	0,0816309	
17,2711	0,072386	
17,2711	0,072386	
17,3008	0,0751675	
17,3008	0,0751675	
17,3302	0,0561546	
17,3302	0,0561546	
17,3602	0,0290881	
17,3602	0,0290881	
17,3901	0,0127204	
17,3901	0,0127204	
17,4193	0,0305271	
17,4193	0,0305271	
17,4485	-0,00241655	
17,4485	-0,00241655	
17,4779	-0,025229	
17,4779	-0,025229	
17,5076	-0,00790167	
17,5076	-0,00790167	
17,5368	-0,000876441	
17,5368	-0,000876441	
17,5665	-0,000406549	
17,5665	-0,000406549	
17,5967	-0,00854537	
17,5967	-0,00854537	
17,6259	-0,0140106	
17,6259	-0,0140106	
17,6555	-0,00156481	
17,6555	-0,00156481	
17,6854	-0,00132481	
17,6854	-0,00132481	
17,7153	0,011643	
17,7153	0,011643	
17,7446	0,0416043	
17,7446	0,0416043	
17,774	0,0189653	
17,774	0,0189653	
17,8029	0,0343113	
17,8029	0,0343113	
17,8335	0,0780723	
17,8335	0,0780723	
17,8625	0,134256	
17,8625	0,134256	
17,8921	0,169288	
17,8921	0,169288	
17,9219	0,174006	
17,9219	0,174006	
17,9517	0,209287	
17,9517	0,209287	
17,9816	0,255812	
17,9816	0,255812	
18,011	0,274004	
18,011	0,274004	
18,0404	0,281669	
18,0404	0,281669	
18,0697	0,314306	
18,0697	0,314306	
18,0998	0,297892	
18,0998	0,297892	
18,1288	0,329083	
18,1288	0,329083	
18,159	0,327433	
18,159	0,327433	
18,1882	0,31774	
18,1882	0,31774	
18,218	0,306321	
18,218	0,306321	
18,2474	0,305447	
18,2474	0,305447	
18,2772	0,277368	
18,2772	0,277368	
18,3067	0,252281	
18,3067	0,252281	
18,3355	0,228063	
18,3355	0,228063	
18,3655	0,225687	
18,3655	0,225687	
18,3956	0,142144	
18,3956	0,142144	
18,4253	0,0996485	
18,4253	0,0996485	
18,4547	0,0376029	
18,4547	0,0376029	
18,4851	-0,0117107	
18,4851	-0,0117107	
18,5138	-0,00964755	
18,5138	-0,00964755	
18,5433	-0,0258417	
18,5433	-0,0258417	
18,573	-0,042779	
18,573	-0,042779	
18,6027	-0,00828483	
18,6027	-0,00828483	
18,6325	-0,0156052	
18,6325	-0,0156052	
18,6617	-0,0181248	
18,6617	-0,0181248	
18,691	-0,00510384	
18,691	-0,00510384	
18,7211	0,00534401	
18,7211	0,00534401	
18,7505	-0,0152165	
18,7505	-0,0152165	
18,7798	-0,0273544	
18,7798	-0,0273544	
18,8088	-0,0247953	
18,8088	-0,0247953	
18,8396	0,0100834	
18,8396	0,0100834	
18,8686	-0,00693319	
18,8686	-0,00693319	
18,8977	0,0169015	
18,8977	0,0169015	
18,9279	0,0132673	
18,9279	0,0132673	
18,9572	0,000299756	
18,9572	0,000299756	
18,9865	0,0393184	
18,9865	0,0393184	
19,0164	0,0188809	
19,0164	0,0188809	
19,0462	0,0351973	
19,0462	0,0351973	
19,0754	0,0244449	
19,0754	0,0244449	
19,105	0,0418133	
19,105	0,0418133	
19,1346	0,0487662	
19,1346	0,0487662	
19,164	0,0310645	
19,164	0,0310645	
19,1938	0,0489298	
19,1938	0,0489298	
19,2233	0,0585475	
19,2233	0,0585475	
19,2527	0,0496283	
19,2527	0,0496283	
19,2824	0,0310971	
19,2824	0,0310971	
19,3124	0,0368229	
19,3124	0,0368229	
19,3414	0,0236147	
19,3414	0,0236147	
19,3717	-0,00403525	
19,3717	-0,00403525	
19,4011	0,0185923	
19,4011	0,0185923	
19,4307	0,0491979	
19,4307	0,0491979	
19,4604	-0,0264437	
19,4604	-0,0264437	
19,4894	-0,0173465	
19,4894	-0,0173465	
19,5186	-0,025362	
19,5186	-0,025362	
19,548	-0,0135802	
19,548	-0,0135802	
19,5779	-0,0335638	
19,5779	-0,0335638	
19,6076	-0,00591091	
19,6076	-0,00591091	
19,6373	-0,0109509	
19,6373	-0,0109509	
19,6671	-0,0167465	
19,6671	-0,0167465	
19,6967	-0,00301264	
19,6967	-0,00301264	
19,7261	-0,0280346	
19,7261	-0,0280346	
19,7557	0,00817836	
19,7557	0,00817836	
19,7854	-0,00550656	
19,7854	-0,00550656	
19,8149	0,00304965	
19,8149	0,00304965	
19,8443	-0,0141237	
19,8443	-0,0141237	
19,8739	0,00739249	
19,8739	0,00739249	
19,9035	0,0111895	
19,9035	0,0111895	
19,9333	0,00523868	
19,9333	0,00523868	
19,9628	0,00366465	
19,9628	0,00366465	
19,9924	0,0404526	
19,9924	0,0404526	
20,022	0,0101019	
20,022	0,0101019	
20,0515	0,0184824	
20,0515	0,0184824	
20,0812	0,00701423	
20,0812	0,00701423	
20,1108	0,00960858	
20,1108	0,00960858	
20,1403	0,0258327	
20,1403	0,0258327	
20,1701	0,0375269	
20,1701	0,0375269	
20,1997	0,0225181	
20,1997	0,0225181	
20,2293	0,0539666	
20,2293	0,0539666	
20,2591	0,00968619	
20,2591	0,00968619	
20,2887	-0,00622558	
20,2887	-0,00622558	
20,3178	0,0343479	
20,3178	0,0343479	
20,3483	0,014028	
20,3483	0,014028	
20,3778	0,0170662	
20,3778	0,0170662	
20,4069	0,0225132	
20,4069	0,0225132	
20,4369	-0,010225	
20,4369	-0,010225	
20,467	-0,00322036	
20,467	-0,00322036	
20,4963	-0,0130173	
20,4963	-0,0130173	
20,5257	-0,0211734	
20,5257	-0,0211734	
20,5548	-0,0109946	
20,5548	-0,0109946	
20,5847	-0,00817298	
20,5847	-0,00817298	
20,6144	-0,0165609	
20,6144	-0,0165609	
20,644	-0,0186984	
20,644	-0,0186984	
20,6737	-0,0147903	
20,6737	-0,0147903	
20,7035	0,00438792	
20,7035	0,00438792	
20,7328	-0,016241	
20,7328	-0,016241	
20,7626	-0,0161096	
20,7626	-0,0161096	
20,7914	-0,00594254	
20,7914	-0,00594254	
20,8208	-0,0223421	
20,8208	-0,0223421	
20,8506	-0,014306	
20,8506	-0,014306	
20,8805	-0,00810156	
20,8805	-0,00810156	
20,91	-0,0357636	
20,91	-0,0357636	
20,9399	-0,0213681	
20,9399	-0,0213681	
20,969	-0,0135401	
20,969	-0,0135401	
20,9988	-0,0227422	
20,9988	-0,0227422	
21,0285	-0,0141453	
21,0285	-0,0141453	
21,0583	-0,00102383	
21,0583	-0,00102383	
21,0882	0,000747149	
21,0882	0,000747149	
21,1172	-0,0273851	
21,1172	-0,0273851	
21,147	-0,0086595	
21,147	-0,0086595	
21,1767	-0,0113712	
21,1767	-0,0113712	
21,2056	-0,00807417	
21,2056	-0,00807417	
21,2358	-0,0244356	
21,2358	-0,0244356	
21,2653	-0,00363058	
21,2653	-0,00363058	
21,2946	-0,0140882	
21,2946	-0,0140882	
21,3245	-0,0173282	
21,3245	-0,0173282	
21,3542	-0,00689015	
21,3542	-0,00689015	
21,383	-0,0194667	
21,383	-0,0194667	
21,4129	0,000876932	
21,4129	0,000876932	
21,4427	-0,00465091	
21,4427	-0,00465091	
21,4719	-0,00447906	
21,4719	-0,00447906	
21,5017	-0,0188142	
21,5017	-0,0188142	
21,5314	-0,0121901	
21,5314	-0,0121901	
21,5609	-0,0101683	
21,5609	-0,0101683	
21,5904	0,00855303	
21,5904	0,00855303	
21,62	-0,0310161	
21,62	-0,0310161	
21,6491	-0,00189481	
21,6491	-0,00189481	
21,6788	-0,0374569	
21,6788	-0,0374569	
21,7085	-0,0224974	
21,7085	-0,0224974	
21,738	-0,011097	
21,738	-0,011097	
21,7684	-0,0062171	
21,7684	-0,0062171	
21,7977	-0,0176986	
21,7977	-0,0176986	
21,8272	-0,0128139	
21,8272	-0,0128139	
21,8568	-0,0214366	
21,8568	-0,0214366	
21,8863	-0,00891841	
21,8863	-0,00891841	
21,9158	-0,0256278	
21,9158	-0,0256278	
21,9457	-0,0248683	
21,9457	-0,0248683	
21,9751	0,0183699	
21,9751	0,0183699	
22,0044	-0,000504375	
22,0044	-0,000504375	
22,0339	-0,00471841	
22,0339	-0,00471841	
22,0633	-0,0270649	
22,0633	-0,0270649	
22,0935	-0,00085492	
22,0935	-0,00085492	
22,1231	-0,007842	
22,1231	-0,007842	
22,1528	-0,0122393	
22,1528	-0,0122393	
22,1821	0,00354302	
22,1821	0,00354302	
22,2116	-0,0548844	
22,2116	-0,0548844	
22,2411	0,00552629	
22,2411	0,00552629	
22,2703	0,00535835	
22,2703	0,00535835	
22,3002	-0,0238125	
22,3002	-0,0238125	
22,3295	-0,0216913	
22,3295	-0,0216913	
22,3591	-0,00196297	
22,3591	-0,00196297	
22,3892	-0,0211666	
22,3892	-0,0211666	
22,4185	-0,0206817	
22,4185	-0,0206817	
22,4479	-0,00355166	
22,4479	-0,00355166	
22,4772	0,00142835	
22,4772	0,00142835	
22,5068	-0,0534767	
22,5068	-0,0534767	
22,5363	-0,0170475	
22,5363	-0,0170475	
22,5662	0,0152209	
22,5662	0,0152209	
22,5957	-0,0257178	
22,5957	-0,0257178	
22,6256	0,000996606	
22,6256	0,000996606	
22,6551	-0,00939418	
22,6551	-0,00939418	
22,6846	-0,000331549	
22,6846	-0,000331549	
22,7144	-0,0210939	
22,7144	-0,0210939	
22,7439	-0,0387244	
22,7439	-0,0387244	
22,7734	-0,018326	
22,7734	-0,018326	
22,8025	0,00531661	
22,8025	0,00531661	
22,8318	0,00501335	
22,8318	0,00501335	
22,8616	-0,0411809	
22,8616	-0,0411809	
22,8913	0,00359324	
22,8913	0,00359324	
22,9206	-0,00936287	
22,9206	-0,00936287	
22,9502	-0,0260964	
22,9502	-0,0260964	
22,9803	-0,0011559	
22,9803	-0,0011559	
23,0102	-0,0208793	
23,0102	-0,0208793	
23,0398	0,00396922	
23,0398	0,00396922	
23,0693	-0,0599257	
23,0693	-0,0599257	
23,0991	0,00312987	
23,0991	0,00312987	
23,1286	-0,0202663	
23,1286	-0,0202663	
23,1579	-0,0154894	
23,1579	-0,0154894	
23,1878	-0,00212992	
23,1878	-0,00212992	
23,2172	-0,0153626	
23,2172	-0,0153626	
23,2469	-0,0234883	
23,2469	-0,0234883	
23,2762	-0,00529917	
23,2762	-0,00529917	
23,3053	-0,00482862	
23,3053	-0,00482862	
23,3349	-0,017429	
23,3349	-0,017429	
23,3651	-0,0163392	
23,3651	-0,0163392	
23,3948	-0,0245106	
23,3948	-0,0245106	
23,424	-0,0189208	
23,424	-0,0189208	
23,4536	-0,00436917	
23,4536	-0,00436917	
23,4833	-0,0161549	
23,4833	-0,0161549	
23,5131	-0,00713732	
23,5131	-0,00713732	
23,5424	-0,0125595	
23,5424	-0,0125595	
23,5717	-0,0145307	
23,5717	-0,0145307	
23,6019	-0,0223813	
23,6019	-0,0223813	
23,6313	0,000243669	
23,6313	0,000243669	
23,6608	-0,00629471	
23,6608	-0,00629471	
23,6903	-0,0112793	
23,6903	-0,0112793	
23,7199	-0,0140973	
23,7199	-0,0140973	
23,7495	-0,000793615	
23,7495	-0,000793615	
23,7792	-0,0259421	
23,7792	-0,0259421	
23,8087	-0,00810711	
23,8087	-0,00810711	
23,8385	-0,00887211	
23,8385	-0,00887211	
23,8679	-0,00570939	
23,8679	-0,00570939	
23,8977	-0,0327114	
23,8977	-0,0327114	
23,9269	-0,00275992	
23,9269	-0,00275992	
23,9568	0,00974456	
23,9568	0,00974456	
23,986	0,00111041	
23,986	0,00111041	
24,0155	0,0171487	
24,0155	0,0171487	
24,045	-0,00578928	
24,045	-0,00578928	
24,0749	0,00267954	
24,0749	0,00267954	
24,1044	-0,0251732	
24,1044	-0,0251732	
24,1337	-0,00367819	
24,1337	-0,00367819	
24,1634	0,0286893	
24,1634	0,0286893	
24,1928	-0,0118108	
24,1928	-0,0118108	
24,2225	0,00999401	
24,2225	0,00999401	
24,2524	0,0286821	
24,2524	0,0286821	
24,2818	0,00462466	
24,2818	0,00462466	
24,3112	0,00975793	
24,3112	0,00975793	
24,3407	0,0139726	
24,3407	0,0139726	
24,3707	-0,00415525	
24,3707	-0,00415525	
24,3998	-0,00504612	
24,3998	-0,00504612	
24,4296	-0,00781395	
24,4296	-0,00781395	
24,4591	0,0338069	
24,4591	0,0338069	
24,4889	0,00478998	
24,4889	0,00478998	
24,5184	-0,00439004	
24,5184	-0,00439004	
24,5475	-0,0191879	
24,5475	-0,0191879	
24,5776	0,0103358	
24,5776	0,0103358	
24,6071	-0,013841	
24,6071	-0,013841	
24,6368	-0,00961428	
24,6368	-0,00961428	
24,6661	-0,0261991	
24,6661	-0,0261991	
24,6955	0,00623096	
24,6955	0,00623096	
24,7255	-0,00759385	
24,7255	-0,00759385	
24,7546	-0,0113435	
24,7546	-0,0113435	
24,7843	-0,00708548	
24,7843	-0,00708548	
24,8137	0,00539129	
24,8137	0,00539129	
24,8436	0,00818521	
24,8436	0,00818521	
24,8728	0,00636792	
24,8728	0,00636792	
24,9027	0,0132001	
24,9027	0,0132001	
24,9319	0,017737	
24,9319	0,017737	
24,9616	0,00997445	
24,9616	0,00997445	
24,9913	0,0120741	
24,9913	0,0120741	
25,0205	0,0457241	
25,0205	0,0457241	
25,0504	0,0466903	
25,0504	0,0466903	
25,0796	0,0504325	
25,0796	0,0504325	
25,1099	0,0560402	
25,1099	0,0560402	
25,1396	0,0628381	
25,1396	0,0628381	
25,1688	0,0723762	
25,1688	0,0723762	
25,1982	0,0555801	
25,1982	0,0555801	
25,2279	0,0603902	
25,2279	0,0603902	
25,2573	0,0624993	
25,2573	0,0624993	
25,2872	0,0789218	
25,2872	0,0789218	
25,3163	0,0512519	
25,3163	0,0512519	
25,3462	0,071576	
25,3462	0,071576	
25,3758	0,0556336	
25,3758	0,0556336	
25,4052	0,0932103	
25,4052	0,0932103	
25,4347	0,05962	
25,4347	0,05962	
25,4647	0,0443411	
25,4647	0,0443411	
25,4943	0,044542	
25,4943	0,044542	
25,5237	0,0401754	
25,5237	0,0401754	
25,5531	-0,00611178	
25,5531	-0,00611178	
25,5824	-0,00624417	
25,5824	-0,00624417	
25,6121	0,0064827	
25,6121	0,0064827	
25,6416	0,00618368	
25,6416	0,00618368	
25,6713	0,00591596	
25,6713	0,00591596	
25,7006	0,0162148	
25,7006	0,0162148	
25,7306	0,0130345	
25,7306	0,0130345	
25,7598	0,00717923	
25,7598	0,00717923	
25,7896	0,0182587	
25,7896	0,0182587	
25,8187	0,0283743	
25,8187	0,0283743	
25,8483	0,0471517	
25,8483	0,0471517	
25,8778	0,0573041	
25,8778	0,0573041	
25,9076	0,0829603	
25,9076	0,0829603	
25,9377	0,0935843	
25,9377	0,0935843	
25,9667	0,134215	
25,9667	0,134215	
25,9969	0,1566	
25,9969	0,1566	
26,0264	0,198554	
26,0264	0,198554	
26,0564	0,228429	
26,0564	0,228429	
26,0854	0,252179	
26,0854	0,252179	
26,1155	0,30807	
26,1155	0,30807	
26,1445	0,314163	
26,1445	0,314163	
26,174	0,301774	
26,174	0,301774	
26,2036	0,375267	
26,2036	0,375267	
26,233	0,349417	
26,233	0,349417	
26,2627	0,376589	
26,2627	0,376589	
26,292	0,351876	
26,292	0,351876	
26,3222	0,385501	
26,3222	0,385501	
26,3516	0,348277	
26,3516	0,348277	
26,3815	0,314594	
26,3815	0,314594	
26,4109	0,312478	
26,4109	0,312478	
26,4407	0,313342	
26,4407	0,313342	
26,47	0,254703	
26,47	0,254703	
26,4996	0,234436	
26,4996	0,234436	
26,5293	0,170876	
26,5293	0,170876	
26,5587	0,123078	
26,5587	0,123078	
26,5887	0,0436779	
26,5887	0,0436779	
26,6179	-0,0123648	
26,6179	-0,0123648	
26,6472	-0,0257344	
26,6472	-0,0257344	
26,6773	0,0403984	
26,6773	0,0403984	
26,7066	-0,0154356	
26,7066	-0,0154356	
26,7363	-0,0191426	
26,7363	-0,0191426	
26,7661	0,0134972	
26,7661	0,0134972	
26,7959	-0,00373786	
26,7959	-0,00373786	
26,8251	0,0232531	
26,8251	0,0232531	
26,8548	0,0187883	
26,8548	0,0187883	
26,8846	0,0188427	
26,8846	0,0188427	
26,9139	0,0396712	
26,9139	0,0396712	
26,9434	0,0814786	
26,9434	0,0814786	
26,9726	0,0886506	
26,9726	0,0886506	
27,0026	0,125326	
27,0026	0,125326	
27,0323	0,161854	
27,0323	0,161854	
27,0622	0,183853	
27,0622	0,183853	
27,0917	0,201132	
27,0917	0,201132	
27,1215	0,234963	
27,1215	0,234963	
27,1512	0,264723	
27,1512	0,264723	
27,181	0,246653	
27,181	0,246653	
27,21	0,290377	
27,21	0,290377	
27,2395	0,298347	
27,2395	0,298347	
27,2691	0,302656	
27,2691	0,302656	
27,2989	0,316187	
27,2989	0,316187	
27,3285	0,29366	
27,3285	0,29366	
27,3579	0,30033	
27,3579	0,30033	
27,3874	0,277424	
27,3874	0,277424	
27,4174	0,282454	
27,4174	0,282454	
27,4465	0,277952	
27,4465	0,277952	
27,4758	0,238995	
27,4758	0,238995	
27,5052	0,233502	
27,5052	0,233502	
27,5345	0,192491	
27,5345	0,192491	
27,5645	0,135963	
27,5645	0,135963	
27,594	0,0719702	
27,594	0,0719702	
27,6241	0,0340883	
27,6241	0,0340883	
27,6534	0,0200499	
27,6534	0,0200499	
27,6831	-0,00138025	
27,6831	-0,00138025	
27,7125	0,0341343	
27,7125	0,0341343	
27,7425	0,00440683	
27,7425	0,00440683	
